item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
216365,canceled,7/19/2016,Atiqa_ACFP-7,300,1,300,100151145,Beauty & Grooming,\N,0,cod,7/19/2016,Gross,300,2016,7,2016-7,Jul-16,FY17,1230
216401,canceled,7/19/2016,ISN's 100% Whey Protein - Pack of 2,4500,1,4500,100151171,Health & Sports,\N,0,cod,7/19/2016,Gross,"4,500",2016,7,2016-7,Jul-16,FY17,1518
216440,complete,7/20/2016,itter_AB 1211,250,1,250,100151191,Beauty & Grooming,C-MUX-42203,0,cod,7/20/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216475,complete,7/20/2016,kcc_krone deal,360,1,360,100151223,Beauty & Grooming,C-KHIW-30222,0,cod,7/20/2016,Net,360,2016,7,2016-7,Jul-16,FY17,820
216513,complete,7/20/2016,RS_Nan Khatai,210,1,210,100151253,Soghaat,C-ISB-84674,0,cod,7/20/2016,Net,210,2016,7,2016-7,Jul-16,FY17,35
216547,canceled,7/20/2016,casio_SHN-3013D-7ADR,14800,1,14800,100151283,Women's Fashion,\N,0,mygateway,7/20/2016,Gross,"14,800",2016,7,2016-7,Jul-16,FY17,1549
216581,canceled,7/20/2016,Huawei P8 lite,19370,1,19370,100151309,Mobiles & Tablets,1063653873,0,cod,7/20/2016,Gross,"19,370",2016,7,2016-7,Jul-16,FY17,1554
216616,complete,7/20/2016,Bold_Classic,299,1,299,100151341,Beauty & Grooming,C-ISB-42133,0,cod,7/20/2016,Net,299,2016,7,2016-7,Jul-16,FY17,35
216652,complete,7/20/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151368,Beauty & Grooming,C-KHIW-30222,0,cod,7/20/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820
216691,complete,7/20/2016,RS_Nan Khatai,210,1,370,100151399,Soghaat,C SKZ 41328,0,cod,7/20/2016,Net,210,2016,7,2016-7,Jul-16,FY17,56
216727,canceled,7/20/2016,Liberty_9781863966191,995,1,2327,100151427,Books,\N,0,cod,7/20/2016,Gross,995,2016,7,2016-7,Jul-16,FY17,823
216766,complete,7/20/2016,Emo_HST-28676-L,199,1,199,100151449,Men's Fashion,\N,0,cod,7/20/2016,Net,199,2016,7,2016-7,Jul-16,FY17,1584
216801,canceled,7/21/2016,closecomfort_PC8,29000,1,29000,100151463,Appliances,\N,0,cod,7/21/2016,Gross,"29,000",2016,7,2016-7,Jul-16,FY17,1593
216834,complete,7/21/2016,kcc_rose,120,1,120,100151492,Home & Living,105114,0,cod,7/21/2016,Net,120,2016,7,2016-7,Jul-16,FY17,217
216871,complete,7/21/2016,sst_CTR-52-Size 32,2150,1,6550,100151520,Men's Fashion,\N,0,cod,7/21/2016,Net,"2,150",2016,7,2016-7,Jul-16,FY17,1369
216906,complete,7/21/2016,UK_Namkino Badshahi Mix 200 Gms,100,3,950,100151550,Soghaat,\N,0,cod,7/21/2016,Net,300,2016,7,2016-7,Jul-16,FY17,1611
216941,complete,7/21/2016,jackpot_JP-7999,1230,1,1230,100151575,Appliances,C-KHIW-32154,0,cod,7/21/2016,Net,"1,230",2016,7,2016-7,Jul-16,FY17,820
216975,complete,7/21/2016,kcc_glamour deal,320,1,320,100151606,Beauty & Grooming,C-KHIW-30222,0,cod,7/21/2016,Net,320,2016,7,2016-7,Jul-16,FY17,820
217008,complete,7/21/2016,itter_AB 1214,300,1,300,100151637,Beauty & Grooming,C-MUX-45335,0,cod,7/21/2016,Net,300,2016,7,2016-7,Jul-16,FY17,43
217043,complete,7/21/2016,greenroot_Ginger Pickle,150,1,150,100151668,Soghaat,C SKZ 47876,0,cod,7/21/2016,Net,150,2016,7,2016-7,Jul-16,FY17,56
217079,complete,7/21/2016,UK_Namkino All In One 200 Gms,80,1,80,100151690,Soghaat,C-MUX-43685,0,cod,7/21/2016,Net,80,2016,7,2016-7,Jul-16,FY17,813
217113,complete,7/21/2016,kcc_Cool Pocket Perfume,120,1,120,100151713,Beauty & Grooming,30967,0,cod,7/21/2016,Net,120,2016,7,2016-7,Jul-16,FY17,775
217147,complete,7/22/2016,kcc_Bold Pocket Perfume,120,1,120,100151740,Beauty & Grooming,\N,0,cod,7/22/2016,Net,120,2016,7,2016-7,Jul-16,FY17,1671
217184,complete,7/22/2016,kcc_krone deal,360,1,360,100151771,Beauty & Grooming,C-RWP-30006,0,cod,7/22/2016,Net,360,2016,7,2016-7,Jul-16,FY17,220
217219,complete,7/22/2016,UK_Soan Papdi Original 250 Gms,150,1,48,100151801,Soghaat,\N,0,cod,7/22/2016,Net,150,2016,7,2016-7,Jul-16,FY17,1019
217252,canceled,7/22/2016,infinix_Zero 3 X552 Gold,20900,1,20900,100151829,Mobiles & Tablets,R-LHW-103735,0,cod,7/22/2016,Gross,"20,900",2016,7,2016-7,Jul-16,FY17,225
217286,complete,7/22/2016,Rubian_DZ09-Smartwatch,3499,1,0,100151860,Mobiles & Tablets,\N,0,customercredit,7/22/2016,Net,"3,499",2016,7,2016-7,Jul-16,FY17,1688
217320,complete,7/22/2016,bata_comfit-8614032-43-9,599,1,599,100151892,Men's Fashion,\N,0,cod,7/22/2016,Net,599,2016,7,2016-7,Jul-16,FY17,1694
217358,complete,7/22/2016,kcc_krone deal,360,1,360,100151921,Beauty & Grooming,C-LHC-33105,0,cod,7/22/2016,Net,360,2016,7,2016-7,Jul-16,FY17,163
217410,complete,7/22/2016,AKL_A131128815_SS-94_Navy Blue,1551,1,1551,100151951,Women's Fashion,\N,0,cod,7/22/2016,Net,"1,551",2016,7,2016-7,Jul-16,FY17,1705
217434,complete,7/22/2016,kcc_Keen,99,1,594,100151967,Beauty & Grooming,C-KHIW-30222,0,cod,7/22/2016,Net,99,2016,7,2016-7,Jul-16,FY17,820
217470,complete,7/22/2016,RS_Gulab jaman Tin,455,1,870,100151994,Soghaat,\N,0,ublcreditcard,7/22/2016,Net,455,2016,7,2016-7,Jul-16,FY17,717
217508,complete,7/22/2016,BO_supperdoggy-brown,490,1,190,100152015,Kids & Baby,\N,0,cod,7/22/2016,Net,490,2016,7,2016-7,Jul-16,FY17,1734
217550,canceled,7/23/2016,greenroot_Coconut Oil,300,1,300,100152035,Beauty & Grooming,\N,0,cod,7/23/2016,Gross,300,2016,7,2016-7,Jul-16,FY17,1201
217584,refund,7/23/2016,UK_Namkino Chatkhara Papdi 150 Gms,80,1,225,100152065,Soghaat,\N,0,cod,7/23/2016,Valid,80,2016,7,2016-7,Jul-16,FY17,1754
217615,complete,7/23/2016,itter_AB 1211,250,1,250,100152093,Beauty & Grooming,C-MUX-42203,0,cod,7/23/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
217652,complete,7/23/2016,kcc_jazzy,99,1,99,100152123,Beauty & Grooming,C-KHIW-30222,0,cod,7/23/2016,Net,99,2016,7,2016-7,Jul-16,FY17,820
217691,complete,7/23/2016,itter_AB 1125,640,1,640,100152147,Beauty & Grooming,C-MUX-45335,0,cod,7/23/2016,Net,640,2016,7,2016-7,Jul-16,FY17,43
217726,canceled,7/23/2016,itter_AB 1214,300,1,550,100152175,Beauty & Grooming,\N,0,cod,7/23/2016,Gross,300,2016,7,2016-7,Jul-16,FY17,1783
217763,canceled,7/23/2016,KCC_KCC_OASIS APPLE,140,1,140,100152204,Beauty & Grooming,\N,0,cod,7/23/2016,Gross,140,2016,7,2016-7,Jul-16,FY17,1797
217796,order_refunded,7/24/2016,Atiqa_AF-3,475,1,2259,100152220,Beauty & Grooming,NAU8541,0,cod,7/24/2016,Valid,475,2016,7,2016-7,Jul-16,FY17,694
217835,canceled,7/24/2016,Q Mobile-V3 TAB,7150,1,7150,100152246,Mobiles & Tablets,\N,0,mygateway,7/24/2016,Gross,"7,150",2016,7,2016-7,Jul-16,FY17,1824
217872,complete,7/24/2016,Emo_HST-28676-XL,199,1,2298,100152274,Men's Fashion,\N,0,cod,7/24/2016,Net,199,2016,7,2016-7,Jul-16,FY17,1833
217913,canceled,7/24/2016,STBB_Two One Act Plays 1st & 2nd Year by J.H. Walsh,30,1,30,100152299,School & Education,\N,0,cod,7/24/2016,Gross,30,2016,7,2016-7,Jul-16,FY17,1851
217946,canceled,7/24/2016,Haier_Esteem i60,11900,1,11900,100152321,Mobiles & Tablets,\N,0,ublcreditcard,7/24/2016,Gross,"11,900",2016,7,2016-7,Jul-16,FY17,1863
218045,complete,7/25/2016,WE_CO4-veet-gift-1,1260,1,1260,100152386,\N,0,0,marketingexpense,7/25/2016,Net,"1,260",2016,7,2016-7,Jul-16,FY17,116
218080,complete,7/25/2016,sanasafinaz_march16_9A-veet gift,5340,1,5340,100152420,\N,0,0,marketingexpense,7/25/2016,Net,"5,340",2016,7,2016-7,Jul-16,FY17,116
218016,complete,7/25/2016,UK_Soan Papdi 500 Gms,280,1,1204,100152370,Soghaat,\N,0,cod,7/25/2016,Net,280,2016,7,2016-7,Jul-16,FY17,1880
218089,refund,7/25/2016,samsung_ EO-EG920BW_75,1490,1,0,100152429,Mobiles & Tablets,\N,0,customercredit,7/25/2016,Valid,"1,490",2016,7,2016-7,Jul-16,FY17,1887
218123,complete,7/25/2016,kcc_Keen,99,1,99,100152460,Beauty & Grooming,C-MUX-50941,0,cod,7/25/2016,Net,99,2016,7,2016-7,Jul-16,FY17,1891
218161,order_refunded,7/25/2016,UK_Gift Box Sohan Halwa 500 Gms,340,1,340,100152486,Soghaat,C-ISB-32536,0,cod,7/25/2016,Valid,340,2016,7,2016-7,Jul-16,FY17,35
218195,complete,7/25/2016,kcc_Glow,99,5,495,100152515,Beauty & Grooming,C-MUX-7521,0,cod,7/25/2016,Net,495,2016,7,2016-7,Jul-16,FY17,94
218228,complete,7/25/2016,kcc_jazzy,99,1,99,100152544,Beauty & Grooming,C-MUX-101873,0,cod,7/25/2016,Net,99,2016,7,2016-7,Jul-16,FY17,43
218260,order_refunded,7/25/2016,kcc_indulge,99,1,99,100152576,Beauty & Grooming,C-MUX-45351,0,cod,7/25/2016,Valid,99,2016,7,2016-7,Jul-16,FY17,1279
218296,complete,7/25/2016,itter_AB 1221,1880,1,1880,100152609,Beauty & Grooming,R-KHC-50744,0,cod,7/25/2016,Net,"1,880",2016,7,2016-7,Jul-16,FY17,802
218327,complete,7/25/2016,kcc_krone deal,360,1,680,100152634,Beauty & Grooming,C-KHIW-30621,0,cod,7/25/2016,Net,360,2016,7,2016-7,Jul-16,FY17,820
218363,refund,7/25/2016,rhythm_G1107S-03,10499,1,10499,100152666,Men's Fashion,R-Isb-58059,0,cod,7/25/2016,Valid,"10,499",2016,7,2016-7,Jul-16,FY17,79
218398,order_refunded,7/25/2016,sputnik_815/14-10,2600,1,2600,100152694,Men's Fashion,\N,0,cod,7/25/2016,Valid,"2,600",2016,7,2016-7,Jul-16,FY17,1935
218432,canceled,7/26/2016,Samsung Galaxy J5,21500,1,21500,100152717,Mobiles & Tablets,\N,0,ublcreditcard,7/26/2016,Gross,"21,500",2016,7,2016-7,Jul-16,FY17,1939
218466,order_refunded,7/26/2016,philips_GC1418,2620,1,6960,100152747,Appliances,\N,0,ublcreditcard,7/26/2016,Valid,"2,620",2016,7,2016-7,Jul-16,FY17,1870
218498,complete,7/26/2016,kcc_lush,99,1,99,100152778,Beauty & Grooming,C-MUX-43738,0,cod,7/26/2016,Net,99,2016,7,2016-7,Jul-16,FY17,43
218532,complete,7/26/2016,RS_Nan Khatai,210,1,210,100152807,Soghaat,R103018,0,cod,7/26/2016,Net,210,2016,7,2016-7,Jul-16,FY17,423
218563,complete,7/26/2016,Nokia Asha 105,2620,1,2620,100152834,Mobiles & Tablets,R-RWP-103991,0,cod,7/26/2016,Net,"2,620",2016,7,2016-7,Jul-16,FY17,66
218596,complete,7/26/2016,BK5110500DG,499,1,499,100152867,Soghaat,R-PEW-104414,0,cashatdoorstep,7/26/2016,Net,499,2016,7,2016-7,Jul-16,FY17,230
218632,complete,7/26/2016,MDF 001_Almonds (American) 250 gm,400,1,400,100152897,Soghaat,R-PEW-104414,0,cashatdoorstep,7/26/2016,Net,400,2016,7,2016-7,Jul-16,FY17,230
218662,complete,7/26/2016,kcc_force,99,1,99,100152927,Beauty & Grooming,R-RWP-90944,0,cod,7/26/2016,Net,99,2016,7,2016-7,Jul-16,FY17,1978
218698,canceled,7/26/2016,infinix_Note 2 Grey,16000,1,16000,100152955,Mobiles & Tablets,C-RWP-2108,0,cod,7/26/2016,Gross,"16,000",2016,7,2016-7,Jul-16,FY17,33
218731,complete,7/26/2016,Bold_Noir,299,1,659,100152977,Beauty & Grooming,R-PEW-104414,0,cashatdoorstep,7/26/2016,Net,299,2016,7,2016-7,Jul-16,FY17,230
218764,complete,7/26/2016,samsung_370,4500,1,0,100153005,Entertainment,\N,0,customercredit,7/26/2016,Net,"4,500",2016,7,2016-7,Jul-16,FY17,1995
218802,complete,7/26/2016,kcc_jazzy,99,2,198,100153029,Beauty & Grooming,101654,0,cod,7/26/2016,Net,198,2016,7,2016-7,Jul-16,FY17,2005
218848,canceled,7/26/2016,Emo-FT-25440 CBV Pearl White Fleece Track PantsLarge,575,1,29004,100153048,Men's Fashion,\N,0,mygateway,7/26/2016,Gross,575,2016,7,2016-7,Jul-16,FY17,751
218886,order_refunded,7/26/2016,Audionic_Max-50,450,1,450,100153064,Computing,\N,0,cod,7/26/2016,Valid,450,2016,7,2016-7,Jul-16,FY17,2019
218925,canceled,7/27/2016,AKL_A131128856_SS-74_Mint Green,3379,1,3379,100153091,Women's Fashion,\N,0,cod,7/27/2016,Gross,"3,379",2016,7,2016-7,Jul-16,FY17,2035
218960,complete,7/27/2016,infinix_Note 2 Gold,16000,1,16000,100153120,Mobiles & Tablets,C-RWP-106404,0,cod,7/27/2016,Net,"16,000",2016,7,2016-7,Jul-16,FY17,33
218995,complete,7/27/2016,kcc_hunt,99,1,99,100153150,Beauty & Grooming,C-MUX-43738,0,cod,7/27/2016,Net,99,2016,7,2016-7,Jul-16,FY17,43
219028,complete,7/27/2016,UK_Bangali Rasgulla Tin Pack  500 Gms,260,1,2739,100153179,Soghaat,\N,0,cod,7/27/2016,Net,260,2016,7,2016-7,Jul-16,FY17,1880
219061,order_refunded,7/27/2016,kcc_effect,99,1,99,100153203,Beauty & Grooming,\N,0,cod,7/27/2016,Valid,99,2016,7,2016-7,Jul-16,FY17,1929
219096,canceled,7/27/2016,infinix_Note 2 Grey,16000,1,16000,100153233,Mobiles & Tablets,111,0,internetbanking,7/27/2016,Gross,"16,000",2016,7,2016-7,Jul-16,FY17,2057
219135,complete,7/27/2016,UC_Rust Plain Polo-L,650,1,650,100153263,Men's Fashion,R-Guj-51944,0,cod,7/27/2016,Net,650,2016,7,2016-7,Jul-16,FY17,806
219168,canceled,7/27/2016,Samsung Galaxy J7,27500,1,27500,100153289,Mobiles & Tablets,C-LHC-47423,0,cod,7/27/2016,Gross,"27,500",2016,7,2016-7,Jul-16,FY17,2072
219202,complete,7/27/2016,UK_Cake Rusk Original 150 Gms,90,2,4980,100153317,Soghaat,C-MUX102551,0,cod,7/27/2016,Net,180,2016,7,2016-7,Jul-16,FY17,1041
219237,canceled,7/27/2016,RS_Gulab jaman Tin,455,1,1210,100153331,Soghaat,\N,0,ublcreditcard,7/27/2016,Gross,455,2016,7,2016-7,Jul-16,FY17,2082
219274,complete,7/27/2016,MDF 018_Ajwa Dates 250 gm,650,1,650,100153354,Soghaat,C-MUX-41256,0,cod,7/27/2016,Net,650,2016,7,2016-7,Jul-16,FY17,813
219310,order_refunded,7/27/2016,Atiqa_ABO-05,450,1,900,100153377,Beauty & Grooming,\N,0,cod,7/27/2016,Valid,450,2016,7,2016-7,Jul-16,FY17,2104
219361,complete,7/28/2016,SP_Mango_Special,950,1,950,100153411,\N,R-KHE-103983,0,cashatdoorstep,7/28/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1099
219393,complete,7/28/2016,SP_Mango_Special,950,1,950,100153443,\N,R-KHE-103983,0,cashatdoorstep,7/28/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1099
219426,complete,7/28/2016,SP_Mango_Special,950,1,950,100153476,\N,R-KHE-103983,0,cashatdoorstep,7/28/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1099
219458,complete,7/28/2016,SP_Mango_Special,950,1,950,100153508,\N,R-KHE-103983,0,cashatdoorstep,7/28/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1099
219490,complete,7/28/2016,SP_Mango_Special,950,1,950,100153540,\N,R-KHE-103983,0,cashatdoorstep,7/28/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1099
219522,complete,7/28/2016,SP_Mango_Special,950,1,950,100153572,\N,R-KHE-103983,0,cashatdoorstep,7/28/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1099
219554,complete,7/28/2016,SP_Mango_Special,950,1,950,100153604,\N,R-KHE-103983,0,cashatdoorstep,7/28/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1099
219352,complete,7/28/2016,UK_Sohan Halwa Tin Pack 400 Gms,285,1,285,100153403,Soghaat,c-uet-43565,0,cod,7/28/2016,Net,285,2016,7,2016-7,Jul-16,FY17,36
219610,complete,7/28/2016,emart_0-11,599,1,2349,100153648,Home & Living,\N,0,cod,7/28/2016,Net,599,2016,7,2016-7,Jul-16,FY17,1892
219643,refund,7/28/2016,Fcafe_11705-M,649,1,1998,100153673,Men's Fashion,R-KHS104356,0,cod,7/28/2016,Valid,649,2016,7,2016-7,Jul-16,FY17,926
219685,complete,7/28/2016,kcc_Glow,99,10,990,100153703,Beauty & Grooming,R-MUX-90507,0,cod,7/28/2016,Net,990,2016,7,2016-7,Jul-16,FY17,2131
219722,complete,7/28/2016,ajmery_TA-3,999,1,999,100153732,Men's Fashion,R-LHC-104138,0,cod,7/28/2016,Net,999,2016,7,2016-7,Jul-16,FY17,148
219765,order_refunded,7/28/2016,emart_00-1,895,1,895,100153755,\N,R-KHS-104405,0,cod,7/28/2016,Valid,895,2016,7,2016-7,Jul-16,FY17,1481
219804,complete,7/28/2016,kcc_krone deal,360,1,360,100153784,Beauty & Grooming,7828,0,cod,7/28/2016,Net,360,2016,7,2016-7,Jul-16,FY17,63
219842,complete,7/28/2016,kcc_glamour deal,320,1,320,100153807,Beauty & Grooming,C-KHIW-30222,0,cod,7/28/2016,Net,320,2016,7,2016-7,Jul-16,FY17,820
219877,order_refunded,7/28/2016,mardaz_mardaz-00019-M,600,1,600,100153836,Men's Fashion,r-pew-50644,0,cod,7/28/2016,Valid,600,2016,7,2016-7,Jul-16,FY17,2152
219920,canceled,7/28/2016,Elan_W-M022,1150,1,1150,100153867,Women's Fashion,\N,0,ublcreditcard,7/28/2016,Gross,"1,150",2016,7,2016-7,Jul-16,FY17,2156
219965,order_refunded,7/28/2016,Zuk Z1 With Free Flip Cover-Black-Islamabad,40000,1,40000,100153893,Mobiles & Tablets,\N,0,cod,7/28/2016,Valid,"40,000",2016,7,2016-7,Jul-16,FY17,823
220009,complete,7/28/2016,UK_Namkino Khat Mitha Mix 200 Gms,80,1,80,100153921,Soghaat,C-MUX-43685,0,cod,7/28/2016,Net,80,2016,7,2016-7,Jul-16,FY17,813
220046,complete,7/28/2016,Ajmery_BRR-590-M,899,1,899,100153947,Men's Fashion,\N,0,cod,7/28/2016,Net,899,2016,7,2016-7,Jul-16,FY17,2180
220087,order_refunded,7/29/2016,infinix_Note 2 Grey,15999,1,15999,100153980,Mobiles & Tablets,c-rwp-2801,0,cod,7/29/2016,Valid,"15,999",2016,7,2016-7,Jul-16,FY17,33
220118,complete,7/29/2016,hol_B-706BL,1400,1,101,100154008,Men's Fashion,\N,0,cod,7/29/2016,Net,"1,400",2016,7,2016-7,Jul-16,FY17,1126
220153,refund,7/29/2016,mardaz_mdz-00008-L,1200,1,1200,100154036,Men's Fashion,\N,0,cod,7/29/2016,Valid,"1,200",2016,7,2016-7,Jul-16,FY17,2200
220190,complete,7/29/2016,kcc_blaze,99,1,99,100154065,Beauty & Grooming,C-KHE-41912,0,cod,7/29/2016,Net,99,2016,7,2016-7,Jul-16,FY17,916
220229,complete,7/29/2016,kcc_krone deal,360,1,360,100154096,Beauty & Grooming,C-KHS-40449,0,cod,7/29/2016,Net,360,2016,7,2016-7,Jul-16,FY17,44
220266,complete,7/29/2016,Samsung Galaxy A3 - A310 (2016),30000,1,30000,100154127,Mobiles & Tablets,R-FSD-104419,0,cod,7/29/2016,Net,"30,000",2016,7,2016-7,Jul-16,FY17,2077
220307,order_refunded,7/29/2016,Zuk Z1 With Free Flip Cover-Black-Islamabad,40000,1,40000,100154158,Mobiles & Tablets,\N,0,cod,7/29/2016,Valid,"40,000",2016,7,2016-7,Jul-16,FY17,83
220351,canceled,7/29/2016,infinix_Note 2 Grey,15999,1,15999,100154187,Mobiles & Tablets,\N,0,cod,7/29/2016,Gross,"15,999",2016,7,2016-7,Jul-16,FY17,2232
220392,complete,7/29/2016,Bparcel_2600mAh-GOLD,265,1,265,100154218,Mobiles & Tablets,C-KHS-33400,0,cod,7/29/2016,Net,265,2016,7,2016-7,Jul-16,FY17,44
220439,order_refunded,7/29/2016,Zuk Z1 With Free Flip Cover-White-Islamabad,40000,1,40000,100154249,Mobiles & Tablets,\N,0,cod,7/29/2016,Valid,"40,000",2016,7,2016-7,Jul-16,FY17,2230
220483,complete,7/29/2016,Dany_Powerbank Pb- 42 ,700,1,700,100154278,Mobiles & Tablets,C-ISB-103167,0,cod,7/29/2016,Net,700,2016,7,2016-7,Jul-16,FY17,35
220525,complete,7/29/2016,UK_Gift Box Habshi Halwa 500 Gms,340,1,340,100154304,Soghaat,C-ISB-101487,0,cod,7/29/2016,Net,340,2016,7,2016-7,Jul-16,FY17,35
220562,complete,7/29/2016,Q&Q_GW78J002Y,3400,1,550,100154332,Men's Fashion,\N,0,cod,7/29/2016,Net,"3,400",2016,7,2016-7,Jul-16,FY17,2262
220595,complete,7/30/2016,liberty_9781447218890,795,1,795,100154359,Books,\N,0,cod,7/30/2016,Net,795,2016,7,2016-7,Jul-16,FY17,2279
220635,complete,7/30/2016,kcc_blaze,99,1,99,100154391,Beauty & Grooming,C-KHE-41912,0,cod,7/30/2016,Net,99,2016,7,2016-7,Jul-16,FY17,916
220674,complete,7/30/2016,kcc_jazzy,99,1,99,100154421,Beauty & Grooming,C-MUX-33465,0,cod,7/30/2016,Net,99,2016,7,2016-7,Jul-16,FY17,43
220710,complete,7/30/2016,Infinix Hot Note X551-1GB-Gold-Nationwide Delivery,12600,1,12600,100154450,Appliances,\N,0,cod,7/30/2016,Net,"12,600",2016,7,2016-7,Jul-16,FY17,2296
220746,complete,7/30/2016,RS_Soan Papri-250gm,160,1,160,100154481,Soghaat,R-LHW-103735,0,cod,7/30/2016,Net,160,2016,7,2016-7,Jul-16,FY17,2304
220789,complete,7/30/2016,emart_00-7,899,1,899,100154510,Home & Living,C-ISB-84716,0,cod,7/30/2016,Net,899,2016,7,2016-7,Jul-16,FY17,35
220829,complete,7/30/2016,infinix_Hot 3 Gold,10499,2,20998,100154542,Mobiles & Tablets,\N,0,cod,7/30/2016,Net,"20,998",2016,7,2016-7,Jul-16,FY17,2317
220863,canceled,7/30/2016,Changhong Ruba 55 Inches C5000i Smart LED TV_clear,69999,1,69999,100154572,Entertainment,R-KHW-104407,0,cod,7/30/2016,Gross,"69,999",2016,7,2016-7,Jul-16,FY17,2323
220898,order_refunded,7/30/2016,Bparcel_8800mAh-WG,1140,1,1140,100154599,Mobiles & Tablets,R-RWP-90909,0,cod,7/30/2016,Valid,"1,140",2016,7,2016-7,Jul-16,FY17,2335
220931,complete,7/30/2016,sstop_3dcreenwithspeakers,880,1,880,100154622,Computing,C-MUX-41256,0,cod,7/30/2016,Net,880,2016,7,2016-7,Jul-16,FY17,813
220965,complete,7/31/2016,The Vitamin Company Kojic Acid Whitening Cream 40GM,500,1,1604,100154645,\N,\N,0,cod,7/31/2016,Net,500,2016,7,2016-7,Jul-16,FY17,2360
220996,complete,7/31/2016,HR_Bhujia 200g,210,6,16312,100154653,Soghaat,\N,0,cod,7/31/2016,Net,"1,260",2016,7,2016-7,Jul-16,FY17,2363
221029,complete,7/31/2016,itter_AB 1211,250,1,370,100154665,Beauty & Grooming,\N,0,cod,7/31/2016,Net,250,2016,7,2016-7,Jul-16,FY17,2373
221065,complete,7/31/2016,MDF 017_Dates 500 gm,200,1,340,100154687,Soghaat,\N,0,cod,7/31/2016,Net,200,2016,7,2016-7,Jul-16,FY17,566
221099,canceled,7/31/2016,Xenium_JC-2016128,300,1,300,100154709,Mobiles & Tablets,\N,0,cod,7/31/2016,Gross,300,2016,7,2016-7,Jul-16,FY17,2404
221134,complete,08/01/2016,kcc_krone deal,360,1,360,100154737,Beauty & Grooming,C-RWP-31924,0,cod,08/01/2016,Net,360,2016,8,2016-7,Aug-16,FY17,33
221168,complete,08/01/2016,cr_REWARI CHAKWAL,110,1,590,100154761,Soghaat,R-PEW-104414,0,cashatdoorstep,08/01/2016,Net,110,2016,8,2016-7,Aug-16,FY17,230
221205,complete,08/01/2016,kcc_desire,99,2,198,100154792,Beauty & Grooming,C-KHE-41912,0,cod,08/01/2016,Net,198,2016,8,2016-7,Aug-16,FY17,916
221240,complete,08/01/2016,kcc_Keen,99,1,99,100154817,Beauty & Grooming,C-KHE-41912,0,cod,08/01/2016,Net,99,2016,8,2016-7,Aug-16,FY17,916
221277,order_refunded,08/01/2016,INFIINIX_HOT S X521,16899,1,16899,100154850,Mobiles & Tablets,\N,0,cod,08/01/2016,Valid,"16,899",2016,8,2016-7,Aug-16,FY17,2230
221317,complete,08/01/2016,kcc_Cool Pocket Perfume,120,1,240,100154878,Beauty & Grooming,R-PEW-104414,0,cod,08/01/2016,Net,120,2016,8,2016-7,Aug-16,FY17,1406
221360,complete,08/01/2016,UK_Bhel Puri 200 Gms,150,1,150,100154909,Soghaat,R-KHS-104405,0,cod,08/01/2016,Net,150,2016,8,2016-7,Aug-16,FY17,1481
221399,order_refunded,08/01/2016,mardaz_mardaz-00019-XL,600,1,600,100154939,Men's Fashion,R-GUJ-105814,0,cod,08/01/2016,Valid,600,2016,8,2016-7,Aug-16,FY17,459
221435,order_refunded,08/01/2016,mardaz_mardaz-00019-L,600,1,600,100154966,Men's Fashion,c-uet-44938,0,cod,08/01/2016,Valid,600,2016,8,2016-7,Aug-16,FY17,36
221479,complete,08/01/2016,TTmachine_pakistan06-M,399,1,399,100154994,Men's Fashion,C-LHC-30707,0,cod,08/01/2016,Net,399,2016,8,2016-7,Aug-16,FY17,2142
221528,complete,08/01/2016,TTmachine_pakistan06-M,399,1,399,100155025,Men's Fashion,C-KHC-34670,0,cod,08/01/2016,Net,399,2016,8,2016-7,Aug-16,FY17,114
221569,complete,08/01/2016,TTmachine_pakistan05-L,399,1,1197,100155050,Men's Fashion,R-MUX-104361,0,cod,08/01/2016,Net,399,2016,8,2016-8,Aug-16,FY17,2478
221611,canceled,08/01/2016,Haq_White Shalwar for Class IV-XI-15 yrs - above - Size 42,495,2,2039.4,100155075,School & Education,\N,99,mygateway,08/01/2016,Gross,990,2016,8,2016-8,Aug-16,FY17,2482
221649,canceled,08/02/2016,sanasafinaz_march16_12B-Nationwide Delivery,5387,1,13387,100155103,Women's Fashion,\N,0,mygateway,08/02/2016,Gross,"5,387",2016,8,2016-8,Aug-16,FY17,2498
221685,complete,08/02/2016,TTmachine_pakistan02-M,399,1,399,100155134,Men's Fashion,R103018,0,cod,08/02/2016,Net,399,2016,8,2016-7,Aug-16,FY17,423
